지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,2003-12-08,-4,3.2
108,서울,2003-12-09,-4.9,-.3
108,서울,2003-12-10,-5.4,4
108,서울,2003-12-11,0,5.9
108,서울,2003-12-12,-1.3,2.2
108,서울,2003-12-13,-3.5,4.5
108,서울,2003-12-14,-2.5,5.9
108,서울,2003-12-15,-2.5,2.7
108,서울,2003-12-16,-4.1,4.5
108,서울,2003-12-17,-4.4,3.7
108,서울,2003-12-18,-5.1,-1.2
108,서울,2003-12-19,-7,-2.2
108,서울,2003-12-20,-8.1,-.8
108,서울,2003-12-21,-7.1,3
108,서울,2003-12-22,-1.2,9.1
108,서울,2003-12-23,-.2,9
108,서울,2003-12-24,.8,5.6
108,서울,2003-12-25,-3.2,3.7
108,서울,2003-12-26,-5.5,-.8
108,서울,2003-12-27,-6.5,1.1
108,서울,2003-12-28,-2.7,6.3
108,서울,2003-12-29,-.8,7.5
108,서울,2003-12-30,-1.8,3
108,서울,2003-12-31,-.3,5.8
108,서울,2004-01-01,1.2,5.9
108,서울,2004-01-02,1.6,5.5
108,서울,2004-01-03,1.6,7.1
108,서울,2004-01-04,-1.7,6.8
108,서울,2004-01-05,-2.2,8.1
108,서울,2004-01-06,1.8,6.8
108,서울,2004-01-07,-1.5,5.1
108,서울,2004-01-08,-4,5.6
108,서울,2004-01-09,-.8,5
108,서울,2004-01-10,-3.5,3.2
108,서울,2004-01-11,-5.6,4.5
108,서울,2004-01-12,-4.5,1.8
108,서울,2004-01-13,-8.8,-3.9
108,서울,2004-01-14,-9.6,-1.3
108,서울,2004-01-15,-5,3.2
108,서울,2004-01-16,-3.5,5.5
108,서울,2004-01-17,.6,3.2
108,서울,2004-01-18,-1.6,1.5
108,서울,2004-01-19,-3.2,1.7
108,서울,2004-01-20,-9.5,0
108,서울,2004-01-21,-16,-9.5
108,서울,2004-01-22,-16.7,-9.1
108,서울,2004-01-23,-13.1,-4.9
108,서울,2004-01-24,-10.1,-3.7
108,서울,2004-01-25,-9.3,-3.7
108,서울,2004-01-26,-10.1,-2.2
108,서울,2004-01-27,-8.1,.3
108,서울,2004-01-28,-5.3,4.9
108,서울,2004-01-29,-.2,5.8
108,서울,2004-01-30,-1.1,6
108,서울,2004-01-31,-2.5,7.4
108,서울,2004-02-01,-.6,9.1
108,서울,2004-02-02,-5.9,2.5
108,서울,2004-02-03,-7.1,-.5
108,서울,2004-02-04,-5.8,2.5
108,서울,2004-02-05,-7.3,-.8
108,서울,2004-02-06,-7.8,-.6
108,서울,2004-02-07,-7.6,-.4
108,서울,2004-02-08,-3.7,5.5
108,서울,2004-02-09,-6.5,3
108,서울,2004-02-10,-5.5,4.5
108,서울,2004-02-11,-.1,5.9
108,서울,2004-02-12,-1.3,6.5
108,서울,2004-02-13,-1,7
108,서울,2004-02-14,.8,6.8
108,서울,2004-02-15,-.6,8.6
108,서울,2004-02-16,-.4,9.6
108,서울,2004-02-17,2.2,7.9
108,서울,2004-02-18,-.5,11.3
108,서울,2004-02-19,1.5,15.6
108,서울,2004-02-20,3.2,18.7
108,서울,2004-02-21,7.9,14.6
108,서울,2004-02-22,1.2,13.3
108,서울,2004-02-23,-1.3,6
108,서울,2004-02-24,.4,6.3
108,서울,2004-02-25,2.4,10.6
108,서울,2004-02-26,-.8,4.8
108,서울,2004-02-27,-1.8,6.1
108,서울,2004-02-28,.3,10.5
108,서울,2004-02-29,.3,6.5
108,서울,2004-03-01,-1.1,6
108,서울,2004-03-02,-4.5,1.5
108,서울,2004-03-03,-4.3,2.2
108,서울,2004-03-04,-5.5,2.5
108,서울,2004-03-05,-1.7,3.5
108,서울,2004-03-06,-5,-.8
108,서울,2004-03-07,-5.6,2.2
108,서울,2004-03-08,-2.2,6.9
108,서울,2004-03-09,1.2,13.5
108,서울,2004-03-10,7.5,14
108,서울,2004-03-11,3.2,9.1
108,서울,2004-03-12,2.9,11.6
108,서울,2004-03-13,4,12.6
108,서울,2004-03-14,4,12
108,서울,2004-03-15,2.2,15.8
108,서울,2004-03-16,8.8,18.7
108,서울,2004-03-17,-1,16.3
108,서울,2004-03-18,-1.8,7
108,서울,2004-03-19,-.5,9.6
108,서울,2004-03-20,2.2,12.3
108,서울,2004-03-21,4,15.5
108,서울,2004-03-22,7.5,16
108,서울,2004-03-23,4.5,14
108,서울,2004-03-24,6.3,13.1
108,서울,2004-03-25,5.5,14.3
108,서울,2004-03-26,4.5,16.2
108,서울,2004-03-27,6,16.2
108,서울,2004-03-28,4.4,18.2
108,서울,2004-03-29,11.1,18
108,서울,2004-03-30,5.9,13.6
108,서울,2004-03-31,3.9,12.3
108,서울,2004-04-01,4.1,16.7
108,서울,2004-04-02,4.5,7.5
108,서울,2004-04-03,2.7,9.6
108,서울,2004-04-04,2.7,13
108,서울,2004-04-05,4.5,14.6
108,서울,2004-04-06,5.5,10.8
108,서울,2004-04-07,7.4,15.1
108,서울,2004-04-08,4.8,15.8
108,서울,2004-04-09,7.4,19.7
108,서울,2004-04-10,8.5,21.3
108,서울,2004-04-11,12.1,22.2
108,서울,2004-04-12,11.5,21.7
108,서울,2004-04-13,13,22.7
108,서울,2004-04-14,12,23.3
108,서울,2004-04-15,10.3,21.7
108,서울,2004-04-16,11.6,20.2
108,서울,2004-04-17,11.3,23
108,서울,2004-04-18,11.8,27.3
108,서울,2004-04-19,12.1,16.1
108,서울,2004-04-20,10.6,21.3
108,서울,2004-04-21,10.1,25.2
108,서울,2004-04-22,13.1,19.1
108,서울,2004-04-23,9.3,16.8
108,서울,2004-04-24,7.9,17.2
108,서울,2004-04-25,8.3,17.6
108,서울,2004-04-26,7.6,14.3
108,서울,2004-04-27,5.9,11.8
108,서울,2004-04-28,5.1,18.1
108,서울,2004-04-29,7.5,21.7
108,서울,2004-04-30,13.1,22.6
108,서울,2004-05-01,13.1,25.7
108,서울,2004-05-02,15.5,20.2
108,서울,2004-05-03,11.1,17.1
108,서울,2004-05-04,9.3,20.3
108,서울,2004-05-05,8.8,21.8
108,서울,2004-05-06,13.8,21.8
108,서울,2004-05-07,9.6,24.6
108,서울,2004-05-08,13.6,21.5
108,서울,2004-05-09,13.6,17.8
108,서울,2004-05-10,13.6,16.2
108,서울,2004-05-11,12,22.6
108,서울,2004-05-12,15.3,18.7
108,서울,2004-05-13,13.6,19.2
108,서울,2004-05-14,11.6,26
108,서울,2004-05-15,13.6,18.7
108,서울,2004-05-16,13,21.5
108,서울,2004-05-17,12.8,17.7
108,서울,2004-05-18,13.3,21.7
108,서울,2004-05-19,16,24.2
108,서울,2004-05-20,15.1,22.3
108,서울,2004-05-21,13.6,21.8
108,서울,2004-05-22,12.3,23.2
108,서울,2004-05-23,12.8,22
108,서울,2004-05-24,13.5,25
108,서울,2004-05-25,13.8,26
108,서울,2004-05-26,16.1,24.3
108,서울,2004-05-27,17.7,27.6
108,서울,2004-05-28,16.7,21.1
108,서울,2004-05-29,16.7,24.7
108,서울,2004-05-30,17.8,26.7
108,서울,2004-05-31,16,25.7
108,서울,2004-06-01,14.6,28.2
108,서울,2004-06-02,15.8,30.6
108,서울,2004-06-03,18.7,32.5
108,서울,2004-06-04,20.2,32.4
108,서울,2004-06-05,21.7,31.2
108,서울,2004-06-06,22.1,25.1
108,서울,2004-06-07,20,24.7
108,서울,2004-06-08,18,22.3
108,서울,2004-06-09,16,25.2
108,서울,2004-06-10,17.3,29
108,서울,2004-06-11,20.8,30.1
108,서울,2004-06-12,19.7,30.7
108,서울,2004-06-13,18.7,28.6
108,서울,2004-06-14,18.2,29
108,서울,2004-06-15,18.8,31.5
108,서울,2004-06-16,20.1,31
108,서울,2004-06-17,18.1,24.5
108,서울,2004-06-18,17.2,23.8
108,서울,2004-06-19,19.6,22.7
108,서울,2004-06-20,19.2,23.5
108,서울,2004-06-21,19,26.7
108,서울,2004-06-22,18.1,25
108,서울,2004-06-23,19.3,27
108,서울,2004-06-24,20.8,30.2
108,서울,2004-06-25,21.3,29.6
108,서울,2004-06-26,22.5,28.5
108,서울,2004-06-27,21.8,28.7
108,서울,2004-06-28,21,25.8
108,서울,2004-06-29,20.5,24.7
108,서울,2004-06-30,21.2,29.1
108,서울,2004-07-01,22,26.7
108,서울,2004-07-02,21.3,24.2
108,서울,2004-07-03,22,26.8
108,서울,2004-07-04,19.7,22.7
108,서울,2004-07-05,19.5,26.2
108,서울,2004-07-06,20.8,26.3
108,서울,2004-07-07,20.7,22.2
108,서울,2004-07-08,19.7,23.3
108,서울,2004-07-09,19.7,27.3
108,서울,2004-07-10,19.8,28.8
108,서울,2004-07-11,21.1,27.7
108,서울,2004-07-12,20.8,23.2
108,서울,2004-07-13,19.7,22.8
108,서울,2004-07-14,20.3,27.6
108,서울,2004-07-15,22.2,23.7
108,서울,2004-07-16,22.2,24.6
108,서울,2004-07-17,21.6,23.2
108,서울,2004-07-18,22.1,28.2
108,서울,2004-07-19,25.2,28.3
108,서울,2004-07-20,24.8,26.8
108,서울,2004-07-21,24.1,31.8
108,서울,2004-07-22,24.1,32
108,서울,2004-07-23,24,33.2
108,서울,2004-07-24,23.7,30.8
108,서울,2004-07-25,22.6,28
108,서울,2004-07-26,23.8,29.2
108,서울,2004-07-27,24.7,30.2
108,서울,2004-07-28,26,32.7
108,서울,2004-07-29,24.1,33.2
108,서울,2004-07-30,25.2,33.4
108,서울,2004-07-31,24.7,34.5
108,서울,2004-08-01,25.3,34.2
108,서울,2004-08-02,23.7,33.2
108,서울,2004-08-03,25.7,32.7
108,서울,2004-08-04,23.2,32.9
108,서울,2004-08-05,23.8,32.7
108,서울,2004-08-06,24.7,32.9
108,서울,2004-08-07,26.2,32.4
108,서울,2004-08-08,26.1,32
108,서울,2004-08-09,25,33
108,서울,2004-08-10,25.2,36.2
108,서울,2004-08-11,25.6,35.7
108,서울,2004-08-12,25.6,34.7
108,서울,2004-08-13,26,32.7
108,서울,2004-08-14,24,29.2
108,서울,2004-08-15,22.8,31
108,서울,2004-08-16,21.5,29.1
108,서울,2004-08-17,21.1,26.2
108,서울,2004-08-18,22,25
108,서울,2004-08-19,19.1,25.3
108,서울,2004-08-20,20.5,26.8
108,서울,2004-08-21,21,25.5
108,서울,2004-08-22,21.3,25.2
108,서울,2004-08-23,20.5,26
108,서울,2004-08-24,18.7,29.2
108,서울,2004-08-25,20.7,27.5
108,서울,2004-08-26,21.2,28.5
108,서울,2004-08-27,21.1,28.3
108,서울,2004-08-28,22.1,26.6
108,서울,2004-08-29,21.6,30.1
108,서울,2004-08-30,22.7,31.5
108,서울,2004-08-31,20,29.3
108,서울,2004-09-01,22.2,29.3
108,서울,2004-09-02,21.1,29.2
108,서울,2004-09-03,19,28
108,서울,2004-09-04,20.7,30
108,서울,2004-09-05,20.7,31.3
108,서울,2004-09-06,19,29.7
108,서울,2004-09-07,18.2,24.2
108,서울,2004-09-08,18,27.2
108,서울,2004-09-09,18.7,28.8
108,서울,2004-09-10,17.6,26.7
108,서울,2004-09-11,16,20.6
108,서울,2004-09-12,16.6,23.5
108,서울,2004-09-13,19.3,24.3
108,서울,2004-09-14,17.5,28.7
108,서울,2004-09-15,19.6,28.2
108,서울,2004-09-16,20.7,27.2
108,서울,2004-09-17,18.7,28.7
108,서울,2004-09-18,18.3,23.7
108,서울,2004-09-19,14.8,26.2
108,서울,2004-09-20,14.6,20.5
108,서울,2004-09-21,15,20.2
108,서울,2004-09-22,12.8,24.5
108,서울,2004-09-23,16.7,25.2
108,서울,2004-09-24,16,26.7
108,서울,2004-09-25,17.1,26.3
108,서울,2004-09-26,18.1,23.6
108,서울,2004-09-27,16.5,26.8
108,서울,2004-09-28,17.1,25.2
108,서울,2004-09-29,17.7,27.1
108,서울,2004-09-30,16.1,27
108,서울,2004-10-01,10.8,21.5
108,서울,2004-10-02,8.8,17.7
108,서울,2004-10-03,7.4,19.7
108,서울,2004-10-04,10,21.1
108,서울,2004-10-05,9.8,23.7
108,서울,2004-10-06,12,24.5
108,서울,2004-10-07,13.6,23.7
108,서울,2004-10-08,14.1,25.6
108,서울,2004-10-09,15.1,25.1
108,서울,2004-10-10,15.3,25.3
108,서울,2004-10-11,13.8,23.8
108,서울,2004-10-12,11,19
108,서울,2004-10-13,8,18.3
108,서울,2004-10-14,5.8,15.8
108,서울,2004-10-15,7.1,19.8
108,서울,2004-10-16,10.6,23.2
108,서울,2004-10-17,11.8,21
108,서울,2004-10-18,13.3,21.6
108,서울,2004-10-19,11.1,23
108,서울,2004-10-20,12.6,23.2
108,서울,2004-10-21,10.3,20.7
108,서울,2004-10-22,8.3,17
108,서울,2004-10-23,7.6,17.7
108,서울,2004-10-24,9.8,18.6
108,서울,2004-10-25,11.8,20.2
108,서울,2004-10-26,8.1,15.1
108,서울,2004-10-27,5.3,17.1
108,서울,2004-10-28,6.8,17.6
108,서울,2004-10-29,8,17.8
108,서울,2004-10-30,9.8,22.1
108,서울,2004-10-31,10,23.2
108,서울,2004-11-01,11.8,20.5
108,서울,2004-11-02,8.1,12.3
108,서울,2004-11-03,6.9,14.6
108,서울,2004-11-04,8.3,16.3
108,서울,2004-11-05,7.6,15.8
108,서울,2004-11-06,4.3,12.6
108,서울,2004-11-07,3.4,17.6
108,서울,2004-11-08,7.9,17.3
108,서울,2004-11-09,12,21.5
108,서울,2004-11-10,13.6,16.3
108,서울,2004-11-11,9.6,15.6
108,서울,2004-11-12,1.7,9.6
108,서울,2004-11-13,.2,7.9
108,서울,2004-11-14,3.4,12.1
108,서울,2004-11-15,2.5,9.5
108,서울,2004-11-16,1.2,12.1
108,서울,2004-11-17,4.9,15.1
108,서울,2004-11-18,7.8,15.1
108,서울,2004-11-19,6.5,13.6
108,서울,2004-11-20,4.3,11.5
108,서울,2004-11-21,2.5,11.3
108,서울,2004-11-22,2.7,12.1
108,서울,2004-11-23,3.5,12.8
108,서울,2004-11-24,5.9,14.3
108,서울,2004-11-25,5.8,15.1
108,서울,2004-11-26,1.7,11.8
108,서울,2004-11-27,3.7,10.1
108,서울,2004-11-28,5,10.6
108,서울,2004-11-29,.8,9.1
108,서울,2004-11-30,1.2,8.3
108,서울,2004-12-01,1.6,9
108,서울,2004-12-02,3,14.3
108,서울,2004-12-03,6.5,16.2
108,서울,2004-12-04,6,10.5
108,서울,2004-12-05,-.2,6
108,서울,2004-12-06,-2.2,7.1
108,서울,2004-12-07,1.6,7
108,서울,2004-12-08,1.5,9.8
108,서울,2004-12-09,5.4,12.6
108,서울,2004-12-10,3,10.3
108,서울,2004-12-11,-.4,9.1
108,서울,2004-12-12,1.3,9.8
108,서울,2004-12-13,-.6,6.6
108,서울,2004-12-14,.4,9.3
108,서울,2004-12-15,4.5,7.5
108,서울,2004-12-16,1.7,7.3
108,서울,2004-12-17,.8,7.5
108,서울,2004-12-18,1.1,6.5
108,서울,2004-12-19,.4,9.8
108,서울,2004-12-20,-5.8,4.3
108,서울,2004-12-21,-7.3,1.2
108,서울,2004-12-22,-6,-.2
108,서울,2004-12-23,-8.1,1
108,서울,2004-12-24,-4,3.4
108,서울,2004-12-25,-4.3,1.2
108,서울,2004-12-26,-6.1,.4
108,서울,2004-12-27,-7.1,-.4
108,서울,2004-12-28,-7.3,-2.5
108,서울,2004-12-29,-8.3,-2.2
108,서울,2004-12-30,-8.3,-.8
108,서울,2004-12-31,-7,-1.2
108,서울,2005-01-01,-8.8,-1
108,서울,2005-01-02,-5,4.5
108,서울,2005-01-03,-2,4.9
108,서울,2005-01-04,-7.4,-1.2
108,서울,2005-01-05,-8.8,.6
108,서울,2005-01-06,-3.5,2.4
108,서울,2005-01-07,-6,2.2
108,서울,2005-01-08,-8,.8
108,서울,2005-01-09,-10.3,-4
108,서울,2005-01-10,-10.8,-1.5
108,서울,2005-01-11,-8.5,-2.7
108,서울,2005-01-12,-9.5,-2
108,서울,2005-01-13,-8.3,-1.2
108,서울,2005-01-14,-7.3,.6
108,서울,2005-01-15,-6.5,1.6
108,서울,2005-01-16,-4.6,5.1
108,서울,2005-01-17,-4,4.8
108,서울,2005-01-18,-3.4,3
108,서울,2005-01-19,-6,-.2
108,서울,2005-01-20,-7.8,-2.7
108,서울,2005-01-21,-9.5,-.6
108,서울,2005-01-22,-7.3,2.5
108,서울,2005-01-23,-2.7,7
108,서울,2005-01-24,-1,5
108,서울,2005-01-25,-2.2,4.4
108,서울,2005-01-26,-1.2,6.1
108,서울,2005-01-27,-2,5.6
108,서울,2005-01-28,-2.5,7.3
108,서울,2005-01-29,-6.1,2.7
108,서울,2005-01-30,-9.3,-3.7
108,서울,2005-01-31,-11,-2.5
108,서울,2005-02-01,-13.1,-6.8
108,서울,2005-02-02,-10.6,-2.5
108,서울,2005-02-03,-8.6,0
108,서울,2005-02-04,-5,2.4
108,서울,2005-02-05,-4.9,2
108,서울,2005-02-06,-5,5.5
108,서울,2005-02-07,-.8,5.5
108,서울,2005-02-08,-.6,5.8
108,서울,2005-02-09,-4.5,.8
108,서울,2005-02-10,-8.8,-2
108,서울,2005-02-11,-9.3,-1.6
108,서울,2005-02-12,-7.5,.1
108,서울,2005-02-13,-6.6,3.5
108,서울,2005-02-14,-2.5,5.5
108,서울,2005-02-15,.8,10
108,서울,2005-02-16,.8,5
108,서울,2005-02-17,0,10.5
108,서울,2005-02-18,3,6
108,서울,2005-02-19,-7.9,3.2
108,서울,2005-02-20,-9.5,-3.4
108,서울,2005-02-21,-10.3,-1.7
108,서울,2005-02-22,-4.6,4.5
108,서울,2005-02-23,-5.4,-.1
108,서울,2005-02-24,-6,3.2
108,서울,2005-02-25,-7.3,-1.5
108,서울,2005-02-26,-8.6,-1
108,서울,2005-02-27,-7.4,2.7
108,서울,2005-02-28,-2.7,5
108,서울,2005-03-01,-4.5,4.5
108,서울,2005-03-02,-2,4.5
108,서울,2005-03-03,-4.4,2
108,서울,2005-03-04,-4.5,4
108,서울,2005-03-05,-4.1,3
108,서울,2005-03-06,-3.5,5.1
108,서울,2005-03-07,-1.1,7.9
108,서울,2005-03-08,1.7,8.6
108,서울,2005-03-09,-1.2,14.6
108,서울,2005-03-10,5,13.1
108,서울,2005-03-11,-4,5
108,서울,2005-03-12,-6.5,-.8
108,서울,2005-03-13,-5.1,3
108,서울,2005-03-14,-2.7,7.8
108,서울,2005-03-15,1.2,8.8
108,서울,2005-03-16,3.2,12.5
108,서울,2005-03-17,3.2,9.8
108,서울,2005-03-18,1.7,8.3
108,서울,2005-03-19,-.6,10.3
108,서울,2005-03-20,3,9.8
108,서울,2005-03-21,2,12
108,서울,2005-03-22,3.9,14.3
108,서울,2005-03-23,5.3,13.6
108,서울,2005-03-24,-.2,7.5
108,서울,2005-03-25,-1.7,7
108,서울,2005-03-26,2.5,10.8
108,서울,2005-03-27,6,17.6
108,서울,2005-03-28,4.4,11.8
108,서울,2005-03-29,2.2,10.3
108,서울,2005-03-30,2.2,12.1
108,서울,2005-03-31,3.5,15.5
108,서울,2005-04-01,6.3,16.1
108,서울,2005-04-02,6.5,15.8
108,서울,2005-04-03,5.6,14.5
108,서울,2005-04-04,4.1,14.3
108,서울,2005-04-05,7.3,19
108,서울,2005-04-06,9.6,17.7
108,서울,2005-04-07,10.5,16.1
108,서울,2005-04-08,7.5,22.5
108,서울,2005-04-09,11.3,15.8
108,서울,2005-04-10,9.1,17.1
108,서울,2005-04-11,10.1,18.2
108,서울,2005-04-12,7.8,14.6
108,서울,2005-04-13,6.4,15.8
108,서울,2005-04-14,6.3,14.3
108,서울,2005-04-15,4.6,15.3
108,서울,2005-04-16,5.5,15.8
108,서울,2005-04-17,7.5,19.2
108,서울,2005-04-18,10.3,18.8
108,서울,2005-04-19,12.1,22
108,서울,2005-04-20,7.9,13
108,서울,2005-04-21,7.4,13.3
108,서울,2005-04-22,7.3,16.8
108,서울,2005-04-23,7.5,19.6
108,서울,2005-04-24,9.3,20.2
108,서울,2005-04-25,9.6,19.3
108,서울,2005-04-26,9.1,20.3
108,서울,2005-04-27,13,20.6
108,서울,2005-04-28,14.5,22.8
108,서울,2005-04-29,13.8,25.3
108,서울,2005-04-30,19.2,29.8
108,서울,2005-05-01,17.2,25.6
108,서울,2005-05-02,15,24.7
108,서울,2005-05-03,11.8,26.5
108,서울,2005-05-04,12.6,27.7
108,서울,2005-05-05,13.1,26.7
108,서울,2005-05-06,8.8,13.3
108,서울,2005-05-07,6.3,19.7
108,서울,2005-05-08,11.1,15.6
108,서울,2005-05-09,9,17.6
108,서울,2005-05-10,9,19.3
108,서울,2005-05-11,12.1,16.1
108,서울,2005-05-12,11.6,19.6
108,서울,2005-05-13,10.1,23.3
108,서울,2005-05-14,13.3,20.7
108,서울,2005-05-15,12.5,25.7
108,서울,2005-05-16,14.3,25.3
108,서울,2005-05-17,16,23.6
108,서울,2005-05-18,11.8,19.6
108,서울,2005-05-19,11.8,23
108,서울,2005-05-20,12.8,24.5
108,서울,2005-05-21,13.6,22.8
108,서울,2005-05-22,14.6,18.5
108,서울,2005-05-23,13.1,20.1
108,서울,2005-05-24,12.3,23.5
108,서울,2005-05-25,12.6,24
108,서울,2005-05-26,15.3,25
108,서울,2005-05-27,14.6,27.7
108,서울,2005-05-28,15.8,28.2
108,서울,2005-05-29,17.1,30.2
108,서울,2005-05-30,18,26.7
108,서울,2005-05-31,15.8,26.6
108,서울,2005-06-01,15.5,24.2
108,서울,2005-06-02,17.6,22.2
108,서울,2005-06-03,15.6,22.6
108,서울,2005-06-04,15.8,23.6
108,서울,2005-06-05,16,29.1
108,서울,2005-06-06,18.2,27.1
108,서울,2005-06-07,18.3,25.1
108,서울,2005-06-08,18.3,27.7
108,서울,2005-06-09,18.6,28
108,서울,2005-06-10,18,23.1
108,서울,2005-06-11,16.6,26.8
108,서울,2005-06-12,17.5,27.5
108,서울,2005-06-13,18.7,31.3
108,서울,2005-06-14,20.3,31.8
108,서울,2005-06-15,19,24.3
108,서울,2005-06-16,17.8,25.2
108,서울,2005-06-17,19.7,26.3
108,서울,2005-06-18,20.6,27.2
108,서울,2005-06-19,19.7,29.3
108,서울,2005-06-20,19,29.5
108,서울,2005-06-21,22,29.1
108,서울,2005-06-22,21,29.2
108,서울,2005-06-23,20.7,30.8
108,서울,2005-06-24,21.2,32
108,서울,2005-06-25,22.2,29.2
108,서울,2005-06-26,21.1,29.1
108,서울,2005-06-27,20.7,24.2
108,서울,2005-06-28,20.5,28
108,서울,2005-06-29,21.7,24.3
108,서울,2005-06-30,22.3,31.1
108,서울,2005-07-01,21.6,26.5
108,서울,2005-07-02,22.8,26.1
108,서울,2005-07-03,20.2,23.5
108,서울,2005-07-04,20,28.8
108,서울,2005-07-05,21.6,26.3
108,서울,2005-07-06,22.1,29
108,서울,2005-07-07,22.1,28.5
108,서울,2005-07-08,22.1,29.1
108,서울,2005-07-09,21.3,23.7
108,서울,2005-07-10,20.6,26.2
108,서울,2005-07-11,19.5,23.3
108,서울,2005-07-12,18.3,27
108,서울,2005-07-13,21.8,26.1
108,서울,2005-07-14,22.1,29.6
108,서울,2005-07-15,22,30.1
108,서울,2005-07-16,24.2,29.1
108,서울,2005-07-17,23.5,26.3
108,서울,2005-07-18,23.5,31.2
108,서울,2005-07-19,23.3,30.7
108,서울,2005-07-20,23.8,31.7
108,서울,2005-07-21,23.7,32.5
108,서울,2005-07-22,24.3,34.2
108,서울,2005-07-23,26.2,33.9
108,서울,2005-07-24,27,33.5
108,서울,2005-07-25,25.7,30.8
108,서울,2005-07-26,24.1,32.2
108,서울,2005-07-27,24.7,29.6
108,서울,2005-07-28,20.8,26
108,서울,2005-07-29,22.2,28.5
108,서울,2005-07-30,24.3,29.5
108,서울,2005-07-31,23,30.2
108,서울,2005-08-01,23.2,27
108,서울,2005-08-02,24.1,29.1
108,서울,2005-08-03,23.6,27.7
108,서울,2005-08-04,24.3,32.5
108,서울,2005-08-05,25.5,34.2
108,서울,2005-08-06,25.8,35
108,서울,2005-08-07,24.3,30.1
108,서울,2005-08-08,23.7,30.2
108,서울,2005-08-09,24.3,29.5
108,서울,2005-08-10,23.5,28.2
108,서울,2005-08-11,23.2,27.5
108,서울,2005-08-12,24.6,26.8
108,서울,2005-08-13,25.1,30.1
108,서울,2005-08-14,25.2,31.1
108,서울,2005-08-15,25,31.3
108,서울,2005-08-16,25.2,33
108,서울,2005-08-17,25.3,32.4
108,서울,2005-08-18,22.7,30
108,서울,2005-08-19,20,22.7
108,서울,2005-08-20,19.3,28.2
108,서울,2005-08-21,20.5,28.2
108,서울,2005-08-22,20.7,26
108,서울,2005-08-23,19.1,29.2
108,서울,2005-08-24,16.5,23.6
108,서울,2005-08-25,16.7,18.6
108,서울,2005-08-26,16.7,25.3
108,서울,2005-08-27,21,27.8
108,서울,2005-08-28,20.2,27.3
108,서울,2005-08-29,21.7,29
108,서울,2005-08-30,22,28
108,서울,2005-08-31,20,31.2
108,서울,2005-09-01,25.3,30.2
108,서울,2005-09-02,23.2,27.7
108,서울,2005-09-03,21.6,27.3
108,서울,2005-09-04,20.2,26
108,서울,2005-09-05,18.2,27.3
108,서울,2005-09-06,19.2,25.7
108,서울,2005-09-07,18.8,27.8
108,서울,2005-09-08,19.7,28.7
108,서울,2005-09-09,21.6,23.7
108,서울,2005-09-10,20,28.2
108,서울,2005-09-11,21.6,30.8
108,서울,2005-09-12,22.7,29
108,서울,2005-09-13,16.7,24.6
108,서울,2005-09-14,16.2,25
108,서울,2005-09-15,16.5,26.7
108,서울,2005-09-16,18.7,26.6
108,서울,2005-09-17,21.1,23.7
108,서울,2005-09-18,20.2,27.2
108,서울,2005-09-19,18.3,22.2
108,서울,2005-09-20,16,23.5
108,서울,2005-09-21,13.8,20.7
108,서울,2005-09-22,14.8,19
108,서울,2005-09-23,16.6,23.2
108,서울,2005-09-24,17.1,25.7
108,서울,2005-09-25,16.6,24.7
108,서울,2005-09-26,17.5,25.6
108,서울,2005-09-27,17.8,26.1
108,서울,2005-09-28,16.3,26.5
108,서울,2005-09-29,15.8,25.2
108,서울,2005-09-30,16,21.2
108,서울,2005-10-01,18.8,21.6
108,서울,2005-10-02,15.6,24.2
108,서울,2005-10-03,14.1,19.2
108,서울,2005-10-04,13.6,21.7
108,서울,2005-10-05,11,22.3
108,서울,2005-10-06,10.5,24.9
108,서울,2005-10-07,13.1,17.1
108,서울,2005-10-08,13.8,20.6
108,서울,2005-10-09,11.8,21.8
108,서울,2005-10-10,12.6,23.1
108,서울,2005-10-11,12.5,23.2
108,서울,2005-10-12,12.6,23.2
108,서울,2005-10-13,14.6,21.7
108,서울,2005-10-14,12.3,17.8
108,서울,2005-10-15,10.3,19
108,서울,2005-10-16,9.1,20.2
108,서울,2005-10-17,9.3,21.7
108,서울,2005-10-18,12.6,20
108,서울,2005-10-19,11.1,21.2
108,서울,2005-10-20,11.1,21.7
108,서울,2005-10-21,9.1,14.8
108,서울,2005-10-22,5.1,12.3
108,서울,2005-10-23,3,15.5
108,서울,2005-10-24,7,18.5
108,서울,2005-10-25,10.1,19.5
108,서울,2005-10-26,11.6,19.8
108,서울,2005-10-27,10.1,20
108,서울,2005-10-28,8.5,16.2
108,서울,2005-10-29,7.1,12.5
108,서울,2005-10-30,4.5,11.8
108,서울,2005-10-31,3.9,15.3
108,서울,2005-11-01,7.9,17.5
108,서울,2005-11-02,11.1,17.3
108,서울,2005-11-03,12.1,20.7
108,서울,2005-11-04,12.6,21.8
108,서울,2005-11-05,12.1,20.7
108,서울,2005-11-06,8.5,18.1
108,서울,2005-11-07,6,15.3
108,서울,2005-11-08,4.8,12.1
108,서울,2005-11-09,5.4,15.3
108,서울,2005-11-10,9.8,17.7
108,서울,2005-11-11,8.6,17.2
108,서울,2005-11-12,4.6,13.8
108,서울,2005-11-13,5.6,12.1
108,서울,2005-11-14,3.2,10
108,서울,2005-11-15,1.1,6.9
108,서울,2005-11-16,-1.1,7.9
