지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,1965-11-16,2.2,10.6
108,서울,1965-11-17,-1,9.6
108,서울,1965-11-18,-1.6,12.1
108,서울,1965-11-19,5.2,12
108,서울,1965-11-20,.4,11.6
108,서울,1965-11-21,-2.6,6.6
108,서울,1965-11-22,-1.2,12.7
108,서울,1965-11-23,4,15
108,서울,1965-11-24,1.9,12.2
108,서울,1965-11-25,-1.2,7.4
108,서울,1965-11-26,-3.8,.4
108,서울,1965-11-27,-4.8,4.6
108,서울,1965-11-28,4.4,12.8
108,서울,1965-11-29,.3,9.6
108,서울,1965-11-30,-5.8,.3
108,서울,1965-12-01,-7.4,-.1
108,서울,1965-12-02,-4,3.4
108,서울,1965-12-03,3.2,9.6
108,서울,1965-12-04,-5.4,7
108,서울,1965-12-05,-9,-2.8
108,서울,1965-12-06,-11,-2.7
108,서울,1965-12-07,-4.6,5.4
108,서울,1965-12-08,-.2,9.1
108,서울,1965-12-09,-1,8.6
108,서울,1965-12-10,2.7,12.1
108,서울,1965-12-11,5.4,12.6
108,서울,1965-12-12,-3.6,6.7
108,서울,1965-12-13,-6,3.2
108,서울,1965-12-14,-2.2,5.8
108,서울,1965-12-15,-15,-2.2
108,서울,1965-12-16,-16.6,-11.3
108,서울,1965-12-17,-18.2,-8.6
108,서울,1965-12-18,-10,-2.2
108,서울,1965-12-19,-4,4
108,서울,1965-12-20,1.8,8.2
108,서울,1965-12-21,1.4,9.2
108,서울,1965-12-22,-1.3,6.5
108,서울,1965-12-23,-9.2,4
108,서울,1965-12-24,-14.2,-9.2
108,서울,1965-12-25,-14,-4.8
108,서울,1965-12-26,-5.1,2
108,서울,1965-12-27,-8.8,3
108,서울,1965-12-28,-7.6,4.2
108,서울,1965-12-29,-5.9,2.6
108,서울,1965-12-30,-11,-4.2
108,서울,1965-12-31,-12.8,-4.2
108,서울,1966-01-01,-11.2,-1
108,서울,1966-01-02,-10.2,2
108,서울,1966-01-03,-5,2
108,서울,1966-01-04,-4.8,2.1
108,서울,1966-01-05,-8,2.7
108,서울,1966-01-06,-5.4,3.9
108,서울,1966-01-07,-7.6,1
108,서울,1966-01-08,-10.4,-2.2
108,서울,1966-01-09,-7.2,4.9
108,서울,1966-01-10,-2.4,5.6
108,서울,1966-01-11,-6.4,1.1
108,서울,1966-01-12,-4.9,4.7
108,서울,1966-01-13,-7.6,2.3
108,서울,1966-01-14,-9.8,-.2
108,서울,1966-01-15,-4.2,5.7
108,서울,1966-01-16,-.1,8.8
108,서울,1966-01-17,-10.6,-.1
108,서울,1966-01-18,-13,-6.6
108,서울,1966-01-19,-15.6,-7.8
108,서울,1966-01-20,-18,-8.6
108,서울,1966-01-21,-13.9,-6.3
108,서울,1966-01-22,-13,-3.2
108,서울,1966-01-23,-11.4,-5.2
108,서울,1966-01-24,-14,-6.2
108,서울,1966-01-25,-8.3,.6
108,서울,1966-01-26,-11.5,-1.6
108,서울,1966-01-27,-13.8,-4.8
108,서울,1966-01-28,-9,-.9
108,서울,1966-01-29,-8.2,1
108,서울,1966-01-30,-11.3,.8
108,서울,1966-01-31,-2.8,8.6
108,서울,1966-02-01,.8,7.8
108,서울,1966-02-02,-1.6,11.8
108,서울,1966-02-03,-8.6,5.6
108,서울,1966-02-04,-10,-3.6
108,서울,1966-02-05,-11.4,-2.4
108,서울,1966-02-06,-12.6,-4
108,서울,1966-02-07,-11.4,.6
108,서울,1966-02-08,-7.2,4.4
108,서울,1966-02-09,0,10.6
108,서울,1966-02-10,-1.4,9.2
108,서울,1966-02-11,-10.4,-1.4
108,서울,1966-02-12,-12.4,-2.4
108,서울,1966-02-13,-3.8,4.7
108,서울,1966-02-14,-.3,7.5
108,서울,1966-02-15,.6,7.5
108,서울,1966-02-16,4.4,7.6
108,서울,1966-02-17,.9,6.7
108,서울,1966-02-18,-3,4
108,서울,1966-02-19,-3.6,7.6
108,서울,1966-02-20,3.2,11.1
108,서울,1966-02-21,.8,10.2
108,서울,1966-02-22,-9.4,1
108,서울,1966-02-23,-13.6,-5.6
108,서울,1966-02-24,-10.6,1.6
108,서울,1966-02-25,-2.8,4.2
108,서울,1966-02-26,.7,9.6
108,서울,1966-02-27,-.4,10.5
108,서울,1966-02-28,1,10.3
108,서울,1966-03-01,5,10.1
108,서울,1966-03-02,8.8,12
108,서울,1966-03-03,10,13.6
108,서울,1966-03-04,5.7,11.6
108,서울,1966-03-05,0,10
108,서울,1966-03-06,.4,5.1
108,서울,1966-03-07,-.7,3.1
108,서울,1966-03-08,-2.2,5.6
108,서울,1966-03-09,-1.5,5.8
108,서울,1966-03-10,.8,10.3
108,서울,1966-03-11,.2,11.7
108,서울,1966-03-12,2.8,14
108,서울,1966-03-13,2.8,11.8
108,서울,1966-03-14,-.2,11.4
108,서울,1966-03-15,4.7,10.3
108,서울,1966-03-16,3.3,8.2
108,서울,1966-03-17,3.2,12.4
108,서울,1966-03-18,1.6,6.8
108,서울,1966-03-19,-2.4,3
108,서울,1966-03-20,-3.4,3.8
108,서울,1966-03-21,-2.8,11.4
108,서울,1966-03-22,3.1,11
108,서울,1966-03-23,-.6,6.7
108,서울,1966-03-24,-.8,5.4
108,서울,1966-03-25,-2.2,6.4
108,서울,1966-03-26,-2.2,7.2
108,서울,1966-03-27,-.6,11.4
108,서울,1966-03-28,2.5,11.7
108,서울,1966-03-29,1.7,11.1
108,서울,1966-03-30,2.2,11
108,서울,1966-03-31,2.3,10
108,서울,1966-04-01,3.7,13.3
108,서울,1966-04-02,2.9,14.8
108,서울,1966-04-03,5.2,15.8
108,서울,1966-04-04,3.2,12.8
108,서울,1966-04-05,.2,12.8
108,서울,1966-04-06,1.6,15.8
108,서울,1966-04-07,5,16.8
108,서울,1966-04-08,6.1,14.8
108,서울,1966-04-09,5.2,17.1
108,서울,1966-04-10,5.8,16.4
108,서울,1966-04-11,5,12
108,서울,1966-04-12,2.7,16.2
108,서울,1966-04-13,6.9,19.7
108,서울,1966-04-14,6,24.6
108,서울,1966-04-15,4.4,15.3
108,서울,1966-04-16,3.9,7.8
108,서울,1966-04-17,3.6,12.8
108,서울,1966-04-18,4.2,15.1
108,서울,1966-04-19,6.3,16.3
108,서울,1966-04-20,5.8,19
108,서울,1966-04-21,10.6,18.8
108,서울,1966-04-22,13,26.4
108,서울,1966-04-23,16.2,25.8
108,서울,1966-04-24,14.6,26.4
108,서울,1966-04-25,13.4,25.3
108,서울,1966-04-26,12.9,18.9
108,서울,1966-04-27,12.2,21.8
108,서울,1966-04-28,11,16.6
108,서울,1966-04-29,10,18.4
108,서울,1966-04-30,8.4,19.6
108,서울,1966-05-01,7.5,19.3
108,서울,1966-05-02,8.2,11.8
108,서울,1966-05-03,7.5,14.3
108,서울,1966-05-04,6.6,21.4
108,서울,1966-05-05,11.2,22.6
108,서울,1966-05-06,13.2,25.2
108,서울,1966-05-07,11.8,17
108,서울,1966-05-08,11,19.5
108,서울,1966-05-09,13,24
108,서울,1966-05-10,13.3,20.2
108,서울,1966-05-11,10,25.7
108,서울,1966-05-12,12.4,26.7
108,서울,1966-05-13,12.4,26.9
108,서울,1966-05-14,15.2,21
108,서울,1966-05-15,13.7,23.7
108,서울,1966-05-16,13.9,26.5
108,서울,1966-05-17,12.3,24.2
108,서울,1966-05-18,11.5,26.7
108,서울,1966-05-19,13.8,28.6
108,서울,1966-05-20,15,24.4
108,서울,1966-05-21,16.8,27.5
108,서울,1966-05-22,16.2,27
108,서울,1966-05-23,14.2,25.6
108,서울,1966-05-24,11.5,29.3
108,서울,1966-05-25,14.6,31.6
108,서울,1966-05-26,15.8,30.4
108,서울,1966-05-27,15.9,21.9
108,서울,1966-05-28,13.6,22.2
108,서울,1966-05-29,16,27.3
108,서울,1966-05-30,13.8,27.6
108,서울,1966-05-31,16.6,28.2
108,서울,1966-06-01,16,28.8
108,서울,1966-06-02,15.6,26.5
108,서울,1966-06-03,13.8,23.4
108,서울,1966-06-04,12,18.4
108,서울,1966-06-05,9.7,17.4
108,서울,1966-06-06,10.2,22.4
108,서울,1966-06-07,12.8,24.1
108,서울,1966-06-08,15.9,26.1
108,서울,1966-06-09,17.2,25.6
108,서울,1966-06-10,15,26.1
108,서울,1966-06-11,13.6,24
108,서울,1966-06-12,13.6,25.3
108,서울,1966-06-13,15.8,25.3
108,서울,1966-06-14,15.8,25.5
108,서울,1966-06-15,14,27
108,서울,1966-06-16,16.8,29.8
108,서울,1966-06-17,18.7,29.6
108,서울,1966-06-18,17.2,27.8
108,서울,1966-06-19,17,20.9
108,서울,1966-06-20,15.8,27.1
108,서울,1966-06-21,20.6,29.4
108,서울,1966-06-22,21,28.4
108,서울,1966-06-23,21,27.6
108,서울,1966-06-24,22,25.4
108,서울,1966-06-25,21.4,23.4
108,서울,1966-06-26,18.2,23.1
108,서울,1966-06-27,17,23.3
108,서울,1966-06-28,17.6,28.1
108,서울,1966-06-29,17.1,28.6
108,서울,1966-06-30,18.8,24.9
108,서울,1966-07-01,17,20.5
108,서울,1966-07-02,15.8,26
108,서울,1966-07-03,15.2,27.5
108,서울,1966-07-04,17.7,27.5
108,서울,1966-07-05,18.3,30.6
108,서울,1966-07-06,20.6,27.8
108,서울,1966-07-07,19.2,22.5
108,서울,1966-07-08,19,25.7
108,서울,1966-07-09,20.6,27.7
108,서울,1966-07-10,21.6,27.3
108,서울,1966-07-11,19.9,26.6
108,서울,1966-07-12,20,29.3
108,서울,1966-07-13,20,30.5
108,서울,1966-07-14,22.7,26.8
108,서울,1966-07-15,22.2,23.8
108,서울,1966-07-16,23.2,24.6
108,서울,1966-07-17,22.8,24.4
108,서울,1966-07-18,23.2,27
108,서울,1966-07-19,23.3,24.7
108,서울,1966-07-20,24.2,27.1
108,서울,1966-07-21,20.1,25.2
108,서울,1966-07-22,20.2,27.1
108,서울,1966-07-23,21,24.4
108,서울,1966-07-24,22.2,25
108,서울,1966-07-25,22,25.8
108,서울,1966-07-26,23,26.7
108,서울,1966-07-27,23.8,31.4
108,서울,1966-07-28,25,30
108,서울,1966-07-29,24.1,31.3
108,서울,1966-07-30,24.9,28.7
108,서울,1966-07-31,24.4,29.4
108,서울,1966-08-01,25.1,31.6
108,서울,1966-08-02,24.7,27.9
108,서울,1966-08-03,24.3,31.4
108,서울,1966-08-04,23.2,32.8
108,서울,1966-08-05,23.8,32.8
108,서울,1966-08-06,24.2,33.8
108,서울,1966-08-07,24.8,30.3
108,서울,1966-08-08,25,34.7
108,서울,1966-08-09,22.8,32.8
108,서울,1966-08-10,22.8,32.9
108,서울,1966-08-11,23.6,29.8
108,서울,1966-08-12,23.7,32
108,서울,1966-08-13,23.1,32.1
108,서울,1966-08-14,23.8,32.2
108,서울,1966-08-15,24,34
108,서울,1966-08-16,25.8,33.7
108,서울,1966-08-17,21.3,27.3
108,서울,1966-08-18,21,29.2
108,서울,1966-08-19,20,26.4
108,서울,1966-08-20,18,21.3
108,서울,1966-08-21,18,30.6
108,서울,1966-08-22,22.2,31.8
108,서울,1966-08-23,23.6,31.8
108,서울,1966-08-24,24.8,30.7
108,서울,1966-08-25,25.2,29.4
108,서울,1966-08-26,24.2,31.2
108,서울,1966-08-27,23.8,32.6
108,서울,1966-08-28,23,31.8
108,서울,1966-08-29,22.9,33
108,서울,1966-08-30,23.3,33.3
108,서울,1966-08-31,25.2,32.2
108,서울,1966-09-01,19,28.4
108,서울,1966-09-02,17.7,19
108,서울,1966-09-03,18.8,24.2
108,서울,1966-09-04,18.4,26.6
108,서울,1966-09-05,17.5,19.8
108,서울,1966-09-06,17.5,22.1
108,서울,1966-09-07,20.5,23.7
108,서울,1966-09-08,21.6,27.8
108,서울,1966-09-09,19,28.2
108,서울,1966-09-10,18,26.4
108,서울,1966-09-11,17.2,23.6
108,서울,1966-09-12,17.3,26.4
108,서울,1966-09-13,15.3,24.6
108,서울,1966-09-14,12.8,22
108,서울,1966-09-15,10.4,22.7
108,서울,1966-09-16,11.6,25.7
108,서울,1966-09-17,14.4,27.2
108,서울,1966-09-18,16,25.8
108,서울,1966-09-19,13.2,25.4
108,서울,1966-09-20,14.4,25.3
108,서울,1966-09-21,16.6,25.8
108,서울,1966-09-22,12.9,22.3
108,서울,1966-09-23,13.5,25.6
108,서울,1966-09-24,14.3,24.2
108,서울,1966-09-25,14.3,22.2
108,서울,1966-09-26,12.6,22
108,서울,1966-09-27,11.8,24.8
108,서울,1966-09-28,14.6,25.5
108,서울,1966-09-29,11.4,25.9
108,서울,1966-09-30,13.3,27
108,서울,1966-10-01,15.2,24.2
108,서울,1966-10-02,13.4,25.2
108,서울,1966-10-03,12.7,24.6
108,서울,1966-10-04,12.3,21.2
108,서울,1966-10-05,10.2,21.1
108,서울,1966-10-06,10.1,20.7
108,서울,1966-10-07,12.4,22.4
108,서울,1966-10-08,12.4,23.8
108,서울,1966-10-09,15.3,20.1
108,서울,1966-10-10,15.6,26
108,서울,1966-10-11,16.4,22.8
108,서울,1966-10-12,14.9,22.1
108,서울,1966-10-13,13.8,22.8
108,서울,1966-10-14,14,21.2
108,서울,1966-10-15,11.2,17.9
108,서울,1966-10-16,9.6,14.4
108,서울,1966-10-17,8.5,16
108,서울,1966-10-18,10.1,17.2
108,서울,1966-10-19,8.7,18.2
108,서울,1966-10-20,6.3,15
108,서울,1966-10-21,4.4,16.3
108,서울,1966-10-22,5.6,18.1
108,서울,1966-10-23,6,20
108,서울,1966-10-24,9.1,20.4
108,서울,1966-10-25,11.6,14.3
108,서울,1966-10-26,11.1,22.2
108,서울,1966-10-27,5.6,18.4
108,서울,1966-10-28,.8,5.6
108,서울,1966-10-29,.4,14.3
108,서울,1966-10-30,9.6,18.2
108,서울,1966-10-31,9,18.8
108,서울,1966-11-01,8.5,17
108,서울,1966-11-02,6.4,15.4
108,서울,1966-11-03,3.4,15.4
108,서울,1966-11-04,5.3,17.1
108,서울,1966-11-05,6.2,19
108,서울,1966-11-06,6.7,14
108,서울,1966-11-07,4.2,14.7
108,서울,1966-11-08,5.2,16.6
108,서울,1966-11-09,7,16.9
108,서울,1966-11-10,7,15.2
108,서울,1966-11-11,2.4,15.8
108,서울,1966-11-12,8,20.6
108,서울,1966-11-13,7.3,14.1
108,서울,1966-11-14,-.2,7.3
108,서울,1966-11-15,-2.9,6.2
108,서울,1966-11-16,1.8,6
108,서울,1966-11-17,2.2,12.2
108,서울,1966-11-18,.3,11.6
108,서울,1966-11-19,.5,9.2
108,서울,1966-11-20,-5.8,2.2
108,서울,1966-11-21,-8.2,-3
108,서울,1966-11-22,-9.7,1.6
108,서울,1966-11-23,-1.2,7.8
108,서울,1966-11-24,5,12.2
108,서울,1966-11-25,-4.3,11.4
108,서울,1966-11-26,-5.7,2.8
108,서울,1966-11-27,-.1,3.6
108,서울,1966-11-28,3.2,7.4
108,서울,1966-11-29,1.3,10.4
108,서울,1966-11-30,-10.7,1.3
108,서울,1966-12-01,-12.5,-4.8
108,서울,1966-12-02,-9.2,-1
108,서울,1966-12-03,-5.4,5.8
108,서울,1966-12-04,2.6,10.6
108,서울,1966-12-05,-4,6.4
108,서울,1966-12-06,-6.3,-.5
108,서울,1966-12-07,-4.8,4.3
108,서울,1966-12-08,-3.7,6.9
108,서울,1966-12-09,-6.4,-1
108,서울,1966-12-10,-5.3,4
108,서울,1966-12-11,-4,5.4
108,서울,1966-12-12,-5.1,3
108,서울,1966-12-13,-9.6,-4.5
108,서울,1966-12-14,-11.2,-.9
108,서울,1966-12-15,-7.5,3.1
108,서울,1966-12-16,-1.2,5.2
108,서울,1966-12-17,-3.6,6.5
108,서울,1966-12-18,-2.4,9.4
108,서울,1966-12-19,3.3,10.4
108,서울,1966-12-20,-3.2,3.6
108,서울,1966-12-21,-5.7,1.4
108,서울,1966-12-22,-7,-.7
108,서울,1966-12-23,-8,.2
108,서울,1966-12-24,-10.4,-2.4
108,서울,1966-12-25,-13.2,-7.7
108,서울,1966-12-26,-14.4,-8.8
108,서울,1966-12-27,-15.2,-6.4
108,서울,1966-12-28,-11,-5.1
108,서울,1966-12-29,-11.7,-2.1
108,서울,1966-12-30,-7.8,-1.6
108,서울,1966-12-31,-3,.1
108,서울,1967-01-01,-7.4,1.5
108,서울,1967-01-02,-11.1,-5
108,서울,1967-01-03,-13.3,-6.1
108,서울,1967-01-04,-12.4,-4.2
108,서울,1967-01-05,-11.4,.8
108,서울,1967-01-06,-3,4.3
108,서울,1967-01-07,-9.7,-.4
108,서울,1967-01-08,-13.4,-5
108,서울,1967-01-09,-12.8,-3.8
108,서울,1967-01-10,-12,-2.9
108,서울,1967-01-11,-6.5,.6
108,서울,1967-01-12,-8,2.6
108,서울,1967-01-13,-12.2,-.1
108,서울,1967-01-14,-14.5,-8
108,서울,1967-01-15,-17.2,-11.8
108,서울,1967-01-16,-18.4,-7.3
108,서울,1967-01-17,-13,-4
108,서울,1967-01-18,-10.5,1.3
108,서울,1967-01-19,-2.1,6.2
108,서울,1967-01-20,-5.5,4.2
108,서울,1967-01-21,-5.5,6.9
108,서울,1967-01-22,-6.2,2.7
108,서울,1967-01-23,-7.5,3.5
108,서울,1967-01-24,-2.6,6.9
108,서울,1967-01-25,-.4,7
108,서울,1967-01-26,-3.4,8.6
108,서울,1967-01-27,-1.3,10.1
108,서울,1967-01-28,1.1,3.2
108,서울,1967-01-29,-1.8,2.6
108,서울,1967-01-30,-10.2,-1.8
108,서울,1967-01-31,-11,-2.9
108,서울,1967-02-01,-10.1,-2.4
108,서울,1967-02-02,-9.6,.1
108,서울,1967-02-03,-6.2,-.3
108,서울,1967-02-04,-6,4.8
108,서울,1967-02-05,-1.6,2.3
108,서울,1967-02-06,-2.2,1
108,서울,1967-02-07,-.9,1.4
108,서울,1967-02-08,-4,3.4
108,서울,1967-02-09,-4.8,3.6
108,서울,1967-02-10,-9.2,-3.5
108,서울,1967-02-11,-11.6,-4.7
108,서울,1967-02-12,-12,-5.4
108,서울,1967-02-13,-11.1,-5
108,서울,1967-02-14,-10.2,-2.7
108,서울,1967-02-15,-10.2,-2.6
108,서울,1967-02-16,-9,4.1
108,서울,1967-02-17,-9.3,-1.5
108,서울,1967-02-18,-9.3,.7
108,서울,1967-02-20,-3,5.8
108,서울,1967-02-21,4.5,6.8
108,서울,1967-02-22,2.5,13.3
108,서울,1967-02-23,-1.8,2.8
108,서울,1967-02-24,-3,3.2
108,서울,1967-02-25,-3.6,4.2
108,서울,1967-02-26,-4.5,2.1
108,서울,1967-02-27,-3.8,2.7
108,서울,1967-02-28,-5.3,3.8
108,서울,1967-03-01,-1.8,8.2
108,서울,1967-03-02,1.2,12.5
108,서울,1967-03-03,4.3,10.4
108,서울,1967-03-04,-2.2,5.3
108,서울,1967-03-05,-4.8,1.1
108,서울,1967-03-06,-6.1,1.7
108,서울,1967-03-07,-4.9,1.2
108,서울,1967-03-08,-5,4
108,서울,1967-03-09,-1.7,7.4
108,서울,1967-03-10,.9,6.8
108,서울,1967-03-11,-.6,9.6
108,서울,1967-03-12,2.2,11.1
108,서울,1967-03-13,.4,12.1
108,서울,1967-03-14,2.4,15.2
108,서울,1967-03-15,5.1,13.6
108,서울,1967-03-16,2.8,12.9
108,서울,1967-03-17,2.6,10.6
108,서울,1967-03-18,3,15
108,서울,1967-03-19,2.2,13.1
108,서울,1967-03-20,.7,13.7
108,서울,1967-03-21,5.1,10.8
108,서울,1967-03-22,-.5,5.5
108,서울,1967-03-23,-2,4.2
108,서울,1967-03-24,-2.7,7.8
108,서울,1967-03-25,.6,12.6
108,서울,1967-03-26,2,11
108,서울,1967-03-27,4.6,11.4
108,서울,1967-03-28,2.8,12.8
108,서울,1967-03-29,.8,15.9
108,서울,1967-03-30,7.5,12.1
108,서울,1967-03-31,4.8,10.6
108,서울,1967-04-01,7.6,16.8
108,서울,1967-04-02,8.8,21.2
108,서울,1967-04-03,4.1,17.1
108,서울,1967-04-04,1.6,8.4
108,서울,1967-04-05,1.1,11.4
108,서울,1967-04-06,3.6,13
108,서울,1967-04-07,4.7,19.5
108,서울,1967-04-08,7.1,11.8
108,서울,1967-04-09,8.4,16.4
108,서울,1967-04-10,8.4,14.8
108,서울,1967-04-11,7.6,15
108,서울,1967-04-12,5.9,16.4
108,서울,1967-04-13,6,15.8
108,서울,1967-04-14,6,21.2
108,서울,1967-04-15,8,14.9
108,서울,1967-04-16,5.8,15.5
108,서울,1967-04-17,5,15.6
108,서울,1967-04-18,6.2,18.1
108,서울,1967-04-19,7.7,12.4
108,서울,1967-04-20,6.3,10.8
108,서울,1967-04-21,5.6,15.8
108,서울,1967-04-22,6.4,22.1
108,서울,1967-04-23,10.2,20.3
108,서울,1967-04-24,10.6,21.9
108,서울,1967-04-25,9.3,22.5
108,서울,1967-04-26,9,24
108,서울,1967-04-27,11.1,17.3
108,서울,1967-04-28,13.2,22.5
108,서울,1967-04-29,11.7,25.2
108,서울,1967-04-30,11.7,21.4
108,서울,1967-05-01,11,21.5
108,서울,1967-05-02,10.1,24.5
108,서울,1967-05-03,9.7,22.2
108,서울,1967-05-04,9.4,21.8
108,서울,1967-05-05,10.4,24.5
108,서울,1967-05-06,12.8,26
108,서울,1967-05-07,12.6,28.1
108,서울,1967-05-08,16,22.6
108,서울,1967-05-09,14.1,22
108,서울,1967-05-10,12,21.6
108,서울,1967-05-11,12.3,25.6
108,서울,1967-05-12,11.5,28.5
108,서울,1967-05-13,15.2,28.5
108,서울,1967-05-14,14.5,27.3
108,서울,1967-05-15,14.8,25.8
108,서울,1967-05-16,14,24.6
108,서울,1967-05-17,11.6,26.5
108,서울,1967-05-18,14.4,26.5
108,서울,1967-05-19,14.5,28.8
108,서울,1967-05-20,17,29.1
108,서울,1967-05-21,16.8,28.4
108,서울,1967-05-22,17,27.6
108,서울,1967-05-23,16.9,24.4
108,서울,1967-05-24,17.7,28.4
108,서울,1967-05-25,17.2,21.8
108,서울,1967-05-26,16,24.4
108,서울,1967-05-27,14.3,27
108,서울,1967-05-28,17.2,26.8
108,서울,1967-05-29,16.8,29
108,서울,1967-05-30,16.9,26.2
108,서울,1967-05-31,16.1,26.3
108,서울,1967-06-01,16,23.6
108,서울,1967-06-02,13.6,25.4
108,서울,1967-06-03,15.3,22.2
108,서울,1967-06-04,13.8,24.6
108,서울,1967-06-05,17.2,28
108,서울,1967-06-06,17,28
108,서울,1967-06-07,16.3,28.6
108,서울,1967-06-08,15.2,23
108,서울,1967-06-09,14.6,18
108,서울,1967-06-10,15,24.6
108,서울,1967-06-11,18.8,24.2
108,서울,1967-06-12,17.4,25.2
108,서울,1967-06-13,15.8,26.3
108,서울,1967-06-14,16.4,28
108,서울,1967-06-15,17.4,29.7
108,서울,1967-06-16,19.3,29.7
108,서울,1967-06-17,19,24.7
108,서울,1967-06-18,18.7,29.2
108,서울,1967-06-19,16.8,26.7
108,서울,1967-06-20,18.6,25.5
108,서울,1967-06-21,18.4,27.4
108,서울,1967-06-22,19.5,28.4
108,서울,1967-06-23,18.6,27.4
108,서울,1967-06-24,19.1,27.2
108,서울,1967-06-25,20.9,28.4
108,서울,1967-06-26,19,29
108,서울,1967-06-27,19.9,23.6
108,서울,1967-06-28,18.6,27.3
108,서울,1967-06-29,18.4,27.6
108,서울,1967-06-30,21.2,27.9
108,서울,1967-07-01,18.6,22.1
108,서울,1967-07-02,18.4,21.4
108,서울,1967-07-03,20,24.1
108,서울,1967-07-04,19.4,24.4
108,서울,1967-07-05,17.6,27.6
108,서울,1967-07-06,18.6,26.8
108,서울,1967-07-07,19.4,27.2
108,서울,1967-07-08,19.6,30.1
108,서울,1967-07-09,20.1,31.6
108,서울,1967-07-10,21.5,31.3
108,서울,1967-07-11,20.8,28.2
108,서울,1967-07-12,21.9,24.5
108,서울,1967-07-13,24.1,28.2
108,서울,1967-07-14,23.1,29.4
108,서울,1967-07-15,23.3,29
108,서울,1967-07-16,24.1,30.4
108,서울,1967-07-17,24,32.4
108,서울,1967-07-18,24.9,34.7
108,서울,1967-07-19,25.2,30.5
108,서울,1967-07-20,21.4,28.2
108,서울,1967-07-21,24,32.8
108,서울,1967-07-22,24.2,30
108,서울,1967-07-23,23.6,27
108,서울,1967-07-24,22.9,33.9
108,서울,1967-07-25,25.5,35
108,서울,1967-07-26,25.2,35
108,서울,1967-07-27,25.6,32.6
108,서울,1967-07-28,25.6,32.7
108,서울,1967-07-29,26.1,32.2
108,서울,1967-07-30,25.2,31
108,서울,1967-07-31,23.5,32.8
108,서울,1967-08-01,23.8,31.2
108,서울,1967-08-02,24.6,31.6
108,서울,1967-08-03,24.9,27
108,서울,1967-08-04,24.6,32.2
108,서울,1967-08-05,24.6,32.6
108,서울,1967-08-06,25.8,31.1
108,서울,1967-08-07,25.7,31.8
108,서울,1967-08-08,25.8,32.8
108,서울,1967-08-09,26.1,33.6
108,서울,1967-08-10,24.6,31.2
108,서울,1967-08-11,24.6,30.1
108,서울,1967-08-12,25.5,29.2
108,서울,1967-08-13,24.2,30.5
108,서울,1967-08-14,24,32.5
108,서울,1967-08-15,24.2,27.4
108,서울,1967-08-16,21.8,26
108,서울,1967-08-17,22.7,30.9
108,서울,1967-08-18,23.7,29.4
108,서울,1967-08-19,21.5,29.1
108,서울,1967-08-20,21.9,31.4
108,서울,1967-08-21,22.5,32.4
108,서울,1967-08-22,24.8,32.4
108,서울,1967-08-23,25.1,29.8
108,서울,1967-08-24,25,31.6
108,서울,1967-08-25,22.9,32.2
108,서울,1967-08-26,22.9,29.4
108,서울,1967-08-27,26,30.5
108,서울,1967-08-28,26.1,27.5
108,서울,1967-08-29,23,28.2
108,서울,1967-08-30,22.1,28.7
108,서울,1967-08-31,23.3,29.8
108,서울,1967-09-01,22.9,31.4
108,서울,1967-09-02,23.5,25.2
108,서울,1967-09-03,19.6,25.4
108,서울,1967-09-04,18.8,22.4
108,서울,1967-09-05,20,26.6
108,서울,1967-09-06,22.4,27.6
108,서울,1967-09-07,22.6,30.3
108,서울,1967-09-08,21.2,27.5
108,서울,1967-09-09,19.2,29.1
108,서울,1967-09-10,18.4,25.7
108,서울,1967-09-11,16.1,24
108,서울,1967-09-12,14,24.9
108,서울,1967-09-13,11.4,25.7
108,서울,1967-09-14,12.6,25.5
108,서울,1967-09-15,15.4,26.2
108,서울,1967-09-16,14,25.4
108,서울,1967-09-17,12.6,26
108,서울,1967-09-18,13.2,26.2
108,서울,1967-09-19,14,25.7
108,서울,1967-09-20,15.5,26.7
108,서울,1967-09-21,16,26.4
108,서울,1967-09-22,14.2,24.2
108,서울,1967-09-23,12.2,21
108,서울,1967-09-24,12.2,24.2
108,서울,1967-09-25,11.9,25.4
108,서울,1967-09-26,13.4,26.4
108,서울,1967-09-27,14.2,27.9
108,서울,1967-09-28,15.6,25.4
108,서울,1967-09-29,14,26.8
108,서울,1967-09-30,17.6,25.4
108,서울,1967-10-01,11.5,18.2
108,서울,1967-10-02,8.6,21
108,서울,1967-10-03,9.9,22.6
108,서울,1967-10-04,9.8,23.6
108,서울,1967-10-05,10.6,22.7
108,서울,1967-10-06,11.2,22.2
108,서울,1967-10-07,9.9,22.9
108,서울,1967-10-08,10,23.7
108,서울,1967-10-09,9.8,23.2
108,서울,1967-10-10,9.6,22.8
108,서울,1967-10-11,9.9,22.3
108,서울,1967-10-12,13.2,15.2
108,서울,1967-10-13,13.5,21.6
108,서울,1967-10-14,7.7,15.2
108,서울,1967-10-15,5.2,17.1
108,서울,1967-10-16,7.6,15.4
108,서울,1967-10-17,5.4,18.4
108,서울,1967-10-18,4.8,20
108,서울,1967-10-19,7.9,22.6
108,서울,1967-10-20,7.7,18.9
108,서울,1967-10-21,10.7,19.7
108,서울,1967-10-22,10.2,20.7
108,서울,1967-10-23,7.6,22.2
108,서울,1967-10-24,9,22
108,서울,1967-10-25,9.6,21.8
108,서울,1967-10-26,10.9,21.5
