지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,1972-01-01,-3.9,2
108,서울,1972-01-02,-6.2,.4
108,서울,1972-01-03,-6.5,1.8
108,서울,1972-01-04,-1.3,2.7
108,서울,1972-01-05,-.7,2
108,서울,1972-01-06,-.4,7.3
108,서울,1972-01-07,-.7,6.3
108,서울,1972-01-08,-2.8,6.9
108,서울,1972-01-09,1.5,11.5
108,서울,1972-01-10,5.7,9.6
108,서울,1972-01-11,4.3,13
108,서울,1972-01-12,3.8,7.2
108,서울,1972-01-13,2.7,9
108,서울,1972-01-14,1.5,6.4
108,서울,1972-01-15,0,7.2
108,서울,1972-01-16,-2.2,3.8
108,서울,1972-01-17,-3.8,5.8
108,서울,1972-01-18,-1.6,7.6
108,서울,1972-01-19,.6,6.9
108,서울,1972-01-20,2,5
108,서울,1972-01-21,-8.6,3.2
108,서울,1972-01-22,-9.1,-.9
108,서울,1972-01-23,-3,2.4
108,서울,1972-01-24,2.2,5.1
108,서울,1972-01-25,-5.5,3.8
108,서울,1972-01-26,-7.1,-2
108,서울,1972-01-27,-9.1,-2.8
108,서울,1972-01-28,-8.4,.1
108,서울,1972-01-29,-6.4,-1.4
108,서울,1972-01-30,-3.8,3.9
108,서울,1972-01-31,.4,5
108,서울,1972-02-01,.4,3.2
108,서울,1972-02-02,-6.4,.4
108,서울,1972-02-03,-8,1.3
108,서울,1972-02-04,-1.2,1
108,서울,1972-02-05,-.5,2.9
108,서울,1972-02-06,-1.2,1.3
108,서울,1972-02-07,-1.6,5.2
108,서울,1972-02-08,-.6,6
108,서울,1972-02-09,-.2,7.6
108,서울,1972-02-10,.6,8.4
108,서울,1972-02-11,.6,6.9
108,서울,1972-02-12,.4,2.7
108,서울,1972-02-13,-4.5,1
108,서울,1972-02-14,-5.9,1.4
108,서울,1972-02-15,-4.8,3.5
108,서울,1972-02-16,-.2,3.4
108,서울,1972-02-17,-1.3,7.1
108,서울,1972-02-18,-1.3,7
108,서울,1972-02-19,-9,1.2
108,서울,1972-02-20,-9.6,-.5
108,서울,1972-02-21,-5.9,1.4
108,서울,1972-02-22,-5.2,2.2
108,서울,1972-02-23,-3.7,1.6
108,서울,1972-02-24,-5.9,2.5
108,서울,1972-02-25,-3.5,5
108,서울,1972-02-26,-2.5,4.9
108,서울,1972-02-27,-4.8,1
108,서울,1972-02-28,-7.8,-1.5
108,서울,1972-02-29,-8.4,-2
108,서울,1972-03-01,-7.7,-.7
108,서울,1972-03-02,-6.8,3.4
108,서울,1972-03-03,-3.9,6.5
108,서울,1972-03-04,-2.5,6.5
108,서울,1972-03-05,-1.7,6.9
108,서울,1972-03-06,-2.4,8.5
108,서울,1972-03-07,1.7,10.5
108,서울,1972-03-08,1.2,8.6
108,서울,1972-03-09,2.7,9
108,서울,1972-03-10,-.5,10
108,서울,1972-03-11,1,8.7
108,서울,1972-03-12,-1,8.4
108,서울,1972-03-13,-1.2,8.2
108,서울,1972-03-14,-.2,9.1
108,서울,1972-03-15,-.4,12.6
108,서울,1972-03-16,1.2,7.5
108,서울,1972-03-17,2,12.4
108,서울,1972-03-18,3.4,15.2
108,서울,1972-03-19,6.2,12.2
108,서울,1972-03-20,5.2,14.2
108,서울,1972-03-21,3.6,11.8
108,서울,1972-03-22,3.7,13.6
108,서울,1972-03-23,6.7,9.6
108,서울,1972-03-24,3.8,14
108,서울,1972-03-25,4.4,14.6
108,서울,1972-03-26,4.2,16.2
108,서울,1972-03-27,3.9,15.7
108,서울,1972-03-28,4.8,18
108,서울,1972-03-29,9.1,12.2
108,서울,1972-03-30,4.7,11.4
108,서울,1972-03-31,-3.2,4.7
108,서울,1972-04-01,-4.3,5.5
108,서울,1972-04-02,-2.4,9
108,서울,1972-04-03,.9,10.8
108,서울,1972-04-04,6.2,15.3
108,서울,1972-04-05,4.9,18
108,서울,1972-04-06,8.9,20.1
108,서울,1972-04-07,7.1,13.7
108,서울,1972-04-08,5.8,14.4
108,서울,1972-04-09,3.4,13.1
108,서울,1972-04-10,2.9,13
108,서울,1972-04-11,5.6,12
108,서울,1972-04-12,4.2,16
108,서울,1972-04-13,4.9,18.7
108,서울,1972-04-14,6.6,16.2
108,서울,1972-04-15,6.9,10.8
108,서울,1972-04-16,6.7,15
108,서울,1972-04-17,9.5,16.6
108,서울,1972-04-18,7.3,23.4
108,서울,1972-04-19,11.4,19.5
108,서울,1972-04-20,8.9,19.8
108,서울,1972-04-21,9.8,20.4
108,서울,1972-04-22,9.5,20.3
108,서울,1972-04-23,8.2,19.6
108,서울,1972-04-24,8.5,23.5
108,서울,1972-04-25,9.8,15
108,서울,1972-04-26,8.3,18.8
108,서울,1972-04-27,8,15.8
108,서울,1972-04-28,9.9,22.6
108,서울,1972-04-29,15.4,23.4
108,서울,1972-04-30,14.5,21.4
108,서울,1972-05-01,9.3,17.6
108,서울,1972-05-02,7.8,15.8
108,서울,1972-05-03,8.4,22.5
108,서울,1972-05-04,13.4,18
108,서울,1972-05-05,11.4,23.2
108,서울,1972-05-06,11.2,22.9
108,서울,1972-05-07,12.3,23.8
108,서울,1972-05-08,15.9,18
108,서울,1972-05-09,13.4,25.6
108,서울,1972-05-10,14.1,25.6
108,서울,1972-05-11,13.2,23.6
108,서울,1972-05-12,14.2,24.2
108,서울,1972-05-13,15.8,24.6
108,서울,1972-05-14,9.4,18.8
108,서울,1972-05-15,6.4,19.3
108,서울,1972-05-16,8.7,16.9
108,서울,1972-05-17,8.2,19.6
108,서울,1972-05-18,10.8,22.2
108,서울,1972-05-19,10.8,16.2
108,서울,1972-05-20,10.8,21.4
108,서울,1972-05-21,11.8,23.4
108,서울,1972-05-22,11.6,23.9
108,서울,1972-05-23,12.1,26.2
108,서울,1972-05-24,14.7,25
108,서울,1972-05-25,15.8,21
108,서울,1972-05-26,14.3,20.4
108,서울,1972-05-27,11.8,18
108,서울,1972-05-28,9.6,24.2
108,서울,1972-05-29,12.8,15.4
108,서울,1972-05-30,12.5,20.5
108,서울,1972-05-31,9.4,21.7
108,서울,1972-06-01,17.1,26.7
108,서울,1972-06-02,16.7,27.4
108,서울,1972-06-03,16.9,28.7
108,서울,1972-06-04,18.1,28.4
108,서울,1972-06-05,16.9,29.3
108,서울,1972-06-06,15.5,30.7
108,서울,1972-06-07,17.5,26.2
108,서울,1972-06-08,19,28.2
108,서울,1972-06-09,16.4,29
108,서울,1972-06-10,16.6,29.1
108,서울,1972-06-11,18.1,27.5
108,서울,1972-06-12,16.1,23.9
108,서울,1972-06-13,13.7,25.8
108,서울,1972-06-14,15,28.8
108,서울,1972-06-15,15.6,23.4
108,서울,1972-06-16,15.6,27
108,서울,1972-06-17,17.8,28.5
108,서울,1972-06-18,16.2,29
108,서울,1972-06-19,19.4,28.2
108,서울,1972-06-20,16.6,21.4
108,서울,1972-06-21,15.9,27.9
108,서울,1972-06-22,17.6,28.3
108,서울,1972-06-23,18.1,28.4
108,서울,1972-06-24,17.4,28.6
108,서울,1972-06-25,18.2,29
108,서울,1972-06-26,18.7,23.6
108,서울,1972-06-27,18.6,26.4
108,서울,1972-06-28,18.7,23
108,서울,1972-06-29,18.6,29.8
108,서울,1972-06-30,19.6,30.2
108,서울,1972-07-01,17.5,28.4
108,서울,1972-07-02,19,32.8
108,서울,1972-07-03,21.5,24.8
108,서울,1972-07-04,21,22.8
108,서울,1972-07-05,20.8,30.7
108,서울,1972-07-06,22.9,31.6
108,서울,1972-07-07,24.1,25.2
108,서울,1972-07-08,21.2,24.6
108,서울,1972-07-09,19.8,25.8
108,서울,1972-07-10,18.1,24.8
108,서울,1972-07-11,19,28.2
108,서울,1972-07-12,19.3,30.6
108,서울,1972-07-13,18.8,30.6
108,서울,1972-07-14,19.4,31.2
108,서울,1972-07-15,21.3,32.2
108,서울,1972-07-16,21.2,23.4
108,서울,1972-07-17,21.3,30.6
108,서울,1972-07-18,23.1,33.3
108,서울,1972-07-19,22.6,32.8
108,서울,1972-07-20,25.9,35.6
108,서울,1972-07-21,25.6,35.2
108,서울,1972-07-22,26.2,34.6
108,서울,1972-07-23,25.4,34.2
108,서울,1972-07-24,24,30
108,서울,1972-07-25,22.3,26.4
108,서울,1972-07-26,25.1,30.2
108,서울,1972-07-27,24.1,29.8
108,서울,1972-07-28,23.6,33.8
108,서울,1972-07-29,24.5,32.9
108,서울,1972-07-30,24,32.4
108,서울,1972-07-31,22.9,31.8
108,서울,1972-08-01,22,29.9
108,서울,1972-08-02,21.8,29.2
108,서울,1972-08-03,23,27.1
108,서울,1972-08-04,23.3,26.3
108,서울,1972-08-05,24.5,29
108,서울,1972-08-06,23.6,27.6
108,서울,1972-08-07,21.9,26.3
108,서울,1972-08-08,22.1,27.6
108,서울,1972-08-09,18.8,23.6
108,서울,1972-08-10,19.6,25.9
108,서울,1972-08-11,19.2,28.4
108,서울,1972-08-12,19.5,28.8
108,서울,1972-08-13,18.1,28.2
108,서울,1972-08-14,19.6,30.6
108,서울,1972-08-15,23,30.3
108,서울,1972-08-16,24.8,30.4
108,서울,1972-08-17,21.8,32.1
108,서울,1972-08-18,18,24.2
108,서울,1972-08-19,17.8,20
108,서울,1972-08-20,16.6,28.3
108,서울,1972-08-21,17.5,29.1
108,서울,1972-08-22,18.5,29.3
108,서울,1972-08-23,18.6,29.3
108,서울,1972-08-24,17.6,28.4
108,서울,1972-08-25,17.6,22.9
108,서울,1972-08-26,19.2,28.9
108,서울,1972-08-27,18.5,24
108,서울,1972-08-28,16.2,25
108,서울,1972-08-29,16.2,22.6
108,서울,1972-08-30,15.8,23.2
108,서울,1972-08-31,16.8,23
108,서울,1972-09-01,13,25.6
108,서울,1972-09-02,16.6,21.9
108,서울,1972-09-03,19.8,23.8
108,서울,1972-09-04,17,23.4
108,서울,1972-09-05,14.8,24.4
108,서울,1972-09-06,16.3,24.9
108,서울,1972-09-07,16.4,23.8
108,서울,1972-09-08,16.7,27
108,서울,1972-09-09,16.5,24.5
108,서울,1972-09-10,14.4,26.4
108,서울,1972-09-11,16.5,26.2
108,서울,1972-09-12,18,27.2
108,서울,1972-09-13,18.8,24.2
108,서울,1972-09-14,16.7,24.3
108,서울,1972-09-15,17,26.1
108,서울,1972-09-16,16.4,26.5
108,서울,1972-09-17,17.7,25.2
108,서울,1972-09-18,16.7,24.8
108,서울,1972-09-19,15.8,24.8
108,서울,1972-09-20,13.6,24.6
108,서울,1972-09-21,13.7,24.9
108,서울,1972-09-22,14.2,23.2
108,서울,1972-09-23,11.4,22
108,서울,1972-09-24,10.6,21.6
108,서울,1972-09-25,10,19.8
108,서울,1972-09-26,10.3,22.8
108,서울,1972-09-27,15,24.4
108,서울,1972-09-28,10.7,20.9
108,서울,1972-09-29,10.2,19.7
108,서울,1972-09-30,9.5,22.4
108,서울,1972-10-01,13.2,20.6
108,서울,1972-10-02,11.2,22.2
108,서울,1972-10-03,11.8,17.1
108,서울,1972-10-04,10.3,17.7
108,서울,1972-10-05,11.4,21.6
108,서울,1972-10-06,10.4,23.4
108,서울,1972-10-07,13,23.5
108,서울,1972-10-08,13.8,24.8
108,서울,1972-10-09,14.8,26
108,서울,1972-10-10,9.3,19.2
108,서울,1972-10-11,6.2,14.8
108,서울,1972-10-12,6.2,18.2
108,서울,1972-10-13,9.6,20.3
108,서울,1972-10-14,12.6,21.3
108,서울,1972-10-15,12,20.8
108,서울,1972-10-16,9.6,18.2
108,서울,1972-10-17,9.3,20
108,서울,1972-10-18,8.7,22.9
108,서울,1972-10-19,12.3,24.3
108,서울,1972-10-20,15.7,25.7
108,서울,1972-10-21,4.1,19
108,서울,1972-10-22,1.3,12
108,서울,1972-10-23,6.3,15
108,서울,1972-10-24,7.1,17.3
108,서울,1972-10-25,9.9,18.4
108,서울,1972-10-26,5.5,20.3
108,서울,1972-10-27,5.3,12.9
108,서울,1972-10-28,5.9,17
108,서울,1972-10-29,9.3,16
108,서울,1972-10-30,4.5,13.8
108,서울,1972-10-31,.5,11.8
108,서울,1972-11-01,2.7,14.3
108,서울,1972-11-02,8.3,18.4
108,서울,1972-11-03,10,17.5
108,서울,1972-11-04,9.9,18.7
108,서울,1972-11-05,10.5,13.7
108,서울,1972-11-06,6.6,11.1
108,서울,1972-11-07,4.5,11.6
108,서울,1972-11-08,3.1,14.5
108,서울,1972-11-09,8.3,14
108,서울,1972-11-10,8.9,15.5
108,서울,1972-11-11,6.5,16.4
108,서울,1972-11-12,5.4,13.2
108,서울,1972-11-13,10.5,17.6
108,서울,1972-11-14,10,15.2
108,서울,1972-11-15,9,14.7
108,서울,1972-11-16,5.9,9
108,서울,1972-11-17,-2.6,8.5
108,서울,1972-11-18,-4.7,5.5
108,서울,1972-11-19,-1.1,10.4
108,서울,1972-11-20,-3.3,11
108,서울,1972-11-21,-6.5,-1.6
108,서울,1972-11-22,-7.7,1.2
108,서울,1972-11-23,-3.2,.6
108,서울,1972-11-24,-5.2,.1
108,서울,1972-11-25,-6.9,-.2
108,서울,1972-11-26,-5.2,.6
108,서울,1972-11-27,-7.2,-2.6
108,서울,1972-11-28,-8.1,-.7
108,서울,1972-11-29,-5,5.4
108,서울,1972-11-30,-4,5.6
108,서울,1972-12-01,-6.5,-1.4
108,서울,1972-12-02,-7.5,2.1
108,서울,1972-12-03,-4.3,4.3
108,서울,1972-12-04,-.3,7.6
108,서울,1972-12-05,4.2,12
108,서울,1972-12-06,2.4,9.6
108,서울,1972-12-07,-2.6,4.7
108,서울,1972-12-08,-4.7,3.4
108,서울,1972-12-09,-3.3,4.1
108,서울,1972-12-10,1,9.9
108,서울,1972-12-11,2.5,8.3
108,서울,1972-12-12,-10.3,5.8
108,서울,1972-12-13,-12,-4.1
108,서울,1972-12-14,-8.2,.8
108,서울,1972-12-15,-3.5,5.2
108,서울,1972-12-16,1.8,9.2
108,서울,1972-12-17,-3.4,2.6
108,서울,1972-12-18,-6.9,-2
108,서울,1972-12-19,-8.8,1.1
108,서울,1972-12-20,-4,4.3
108,서울,1972-12-21,-1.8,5.2
108,서울,1972-12-22,-4,6.5
108,서울,1972-12-23,3.2,8.5
108,서울,1972-12-24,4.1,11.9
108,서울,1972-12-25,1.7,8.9
108,서울,1972-12-26,2.4,8.2
108,서울,1972-12-27,0,5
108,서울,1972-12-28,-2.8,3.3
108,서울,1972-12-29,-7.5,-2.8
108,서울,1972-12-30,-8,-.2
108,서울,1972-12-31,-2.3,4.4
108,서울,1973-01-01,-1.2,7
108,서울,1973-01-02,-11,-1.1
108,서울,1973-01-03,-11.3,-2.8
108,서울,1973-01-04,-6.9,3
108,서울,1973-01-05,-3.7,5.6
108,서울,1973-01-06,-2.8,4.5
108,서울,1973-01-07,.4,2
108,서울,1973-01-08,0,4.4
108,서울,1973-01-09,-.1,5.3
108,서울,1973-01-10,-4.9,.8
108,서울,1973-01-11,-6.7,.6
108,서울,1973-01-12,-5.7,3.9
108,서울,1973-01-13,-3.6,3.1
108,서울,1973-01-14,-4.7,4.4
108,서울,1973-01-15,-3.5,6.7
108,서울,1973-01-16,-.3,8.2
108,서울,1973-01-17,2.8,5.4
108,서울,1973-01-18,1.2,6.9
108,서울,1973-01-19,-.6,5.6
108,서울,1973-01-20,-2,6.2
108,서울,1973-01-21,-.5,6.4
108,서울,1973-01-22,2.6,11.3
108,서울,1973-01-23,2.7,8.4
108,서울,1973-01-24,2.9,5
108,서울,1973-01-25,.5,3.6
108,서울,1973-01-26,-2,1.4
108,서울,1973-01-27,-4.3,1.8
108,서울,1973-01-28,-5.4,2.1
108,서울,1973-01-29,-3.5,3.2
108,서울,1973-01-30,-5.4,2.4
108,서울,1973-01-31,-2.2,4.9
108,서울,1973-02-01,-1.1,6.4
108,서울,1973-02-02,-3.5,5.1
108,서울,1973-02-03,1.3,4.8
108,서울,1973-02-04,-.1,11.4
108,서울,1973-02-05,1.7,7.2
108,서울,1973-02-06,-6.7,1.8
108,서울,1973-02-07,-9.4,-2.8
108,서울,1973-02-08,-9.2,-2.6
108,서울,1973-02-09,-8.5,.8
108,서울,1973-02-10,-6.4,1.7
108,서울,1973-02-11,-5,3.8
108,서울,1973-02-12,-4.5,4.5
108,서울,1973-02-13,-3.5,4.8
108,서울,1973-02-14,0,6.4
108,서울,1973-02-15,-1.7,9.3
108,서울,1973-02-16,-.2,14.4
108,서울,1973-02-17,6,11
108,서울,1973-02-18,.9,9.5
108,서울,1973-02-19,.5,11.2
108,서울,1973-02-20,-5.2,1.8
108,서울,1973-02-21,-4.8,6.9
108,서울,1973-02-22,-.3,7.4
108,서울,1973-02-23,-5,1.8
108,서울,1973-02-24,-8.2,-3.7
108,서울,1973-02-25,-9.4,1
108,서울,1973-02-26,-3.2,4.5
108,서울,1973-02-27,-2.5,7.6
108,서울,1973-02-28,-1.6,8.6
108,서울,1973-03-01,-4.6,3.2
108,서울,1973-03-02,-5.3,5.5
108,서울,1973-03-03,-3.1,8.8
108,서울,1973-03-04,-2,6.7
108,서울,1973-03-05,-4.1,4.4
108,서울,1973-03-06,-4.2,2.8
108,서울,1973-03-07,-2.5,5.8
108,서울,1973-03-08,-1.8,6.2
108,서울,1973-03-09,-1.8,6.9
108,서울,1973-03-10,-.7,11.4
108,서울,1973-03-11,.5,13.2
108,서울,1973-03-12,2.1,10.3
108,서울,1973-03-13,.9,10.4
108,서울,1973-03-14,.3,9.8
108,서울,1973-03-15,1.6,9.2
108,서울,1973-03-16,.9,5.4
108,서울,1973-03-17,-.5,8.9
108,서울,1973-03-18,1.7,9.9
108,서울,1973-03-19,-.4,11.7
108,서울,1973-03-20,4.5,10.7
108,서울,1973-03-21,2.1,11.6
108,서울,1973-03-22,1,12.6
108,서울,1973-03-23,1.7,11.2
108,서울,1973-03-24,-1.8,5.7
108,서울,1973-03-25,-4.5,6.2
108,서울,1973-03-26,-.4,10.2
108,서울,1973-03-27,2.8,14.6
108,서울,1973-03-28,7.6,17.7
108,서울,1973-03-29,9,19.4
108,서울,1973-03-30,6.1,20.8
108,서울,1973-03-31,6.8,18.3
108,서울,1973-04-01,3.9,14.9
108,서울,1973-04-02,2.7,13.4
108,서울,1973-04-03,1.8,11.4
108,서울,1973-04-04,3,11.9
108,서울,1973-04-05,.9,13.2
108,서울,1973-04-06,1.6,18.5
108,서울,1973-04-07,8.4,13
108,서울,1973-04-08,12.2,16.6
108,서울,1973-04-09,13.5,23.1
108,서울,1973-04-10,13.6,20
108,서울,1973-04-11,6,14
108,서울,1973-04-12,5.4,16.3
108,서울,1973-04-13,4.8,16.3
108,서울,1973-04-14,7.6,18.8
108,서울,1973-04-15,9.5,15.9
108,서울,1973-04-16,9.5,11.8
108,서울,1973-04-17,5.9,13
108,서울,1973-04-18,4,16.7
108,서울,1973-04-19,9.2,18.6
108,서울,1973-04-20,11,19.6
108,서울,1973-04-21,12.2,20.7
108,서울,1973-04-22,12.4,22.4
108,서울,1973-04-23,12.8,23.3
108,서울,1973-04-24,9.7,16.2
108,서울,1973-04-25,11.7,17
108,서울,1973-04-26,11.1,19.7
108,서울,1973-04-27,7.9,19
108,서울,1973-04-28,8.7,21.5
108,서울,1973-04-29,9.3,23.1
108,서울,1973-04-30,10.3,27.7
108,서울,1973-05-01,11.5,17.8
108,서울,1973-05-02,11.9,22.6
108,서울,1973-05-03,11.3,21.3
108,서울,1973-05-04,11.3,23.6
108,서울,1973-05-05,9.5,22
108,서울,1973-05-06,10.2,24.7
108,서울,1973-05-07,15,19.4
108,서울,1973-05-08,11.8,23.2
108,서울,1973-05-09,10.9,21
108,서울,1973-05-10,9.5,20.5
108,서울,1973-05-11,11.1,20.8
108,서울,1973-05-12,9.8,22.6
108,서울,1973-05-13,12.9,22.7
108,서울,1973-05-14,11.7,27.8
108,서울,1973-05-15,15,26.4
108,서울,1973-05-16,14.3,21.8
108,서울,1973-05-17,15.7,23.4
108,서울,1973-05-18,12.9,18.1
108,서울,1973-05-19,12.3,21.1
108,서울,1973-05-20,11.4,22.8
108,서울,1973-05-21,12.6,23
108,서울,1973-05-22,11.5,21.8
108,서울,1973-05-23,12.2,24.9
108,서울,1973-05-24,13,25.2
108,서울,1973-05-25,14.9,23.7
108,서울,1973-05-26,16,25.2
108,서울,1973-05-27,18.2,27.1
108,서울,1973-05-28,17,23.6
108,서울,1973-05-29,14.8,23.4
108,서울,1973-05-30,14.5,23.2
108,서울,1973-05-31,12.8,26.1
108,서울,1973-06-01,15.4,25.6
108,서울,1973-06-02,13,21.9
108,서울,1973-06-03,12.9,24.4
108,서울,1973-06-04,14.5,23.8
108,서울,1973-06-05,14.3,26.2
108,서울,1973-06-06,17.3,24.2
108,서울,1973-06-07,16.8,26.8
108,서울,1973-06-08,15.9,26.8
108,서울,1973-06-09,18.8,28.2
108,서울,1973-06-10,18.5,30.8
108,서울,1973-06-11,20,30.3
108,서울,1973-06-12,18.9,27.2
108,서울,1973-06-13,18.1,28.6
108,서울,1973-06-14,18.2,23.5
108,서울,1973-06-15,19,25.2
108,서울,1973-06-16,17.6,23
108,서울,1973-06-17,17.8,27.2
108,서울,1973-06-18,17.8,25.3
108,서울,1973-06-19,18.7,25.8
108,서울,1973-06-20,18.4,27.8
108,서울,1973-06-21,18.4,26.3
108,서울,1973-06-22,19.9,23.4
108,서울,1973-06-23,18.4,28.7
108,서울,1973-06-24,19.8,29.7
108,서울,1973-06-25,19.6,29.8
108,서울,1973-06-26,19.8,25.5
108,서울,1973-06-27,17.2,21.6
108,서울,1973-06-28,19.1,24.2
108,서울,1973-06-29,20,26.8
108,서울,1973-06-30,20.3,24.9
108,서울,1973-07-01,19.8,28
108,서울,1973-07-02,19.7,29.4
108,서울,1973-07-03,22.4,31.8
108,서울,1973-07-04,22.9,28.6
108,서울,1973-07-05,23,32.1
108,서울,1973-07-06,22.7,30.2
108,서울,1973-07-07,21.8,30.6
108,서울,1973-07-08,22.3,31.8
108,서울,1973-07-09,23,32.2
108,서울,1973-07-10,22.4,31.6
108,서울,1973-07-11,23.6,31.1
108,서울,1973-07-12,23.5,32.3
108,서울,1973-07-13,24.8,29.2
108,서울,1973-07-14,23.8,27
108,서울,1973-07-15,24.8,31.2
108,서울,1973-07-16,24.2,31.7
108,서울,1973-07-17,24,34.4
108,서울,1973-07-18,26.8,34.5
108,서울,1973-07-19,23,29.4
108,서울,1973-07-20,26.8,33.3
108,서울,1973-07-21,24,29.8
108,서울,1973-07-22,24.3,32.2
108,서울,1973-07-23,24.3,33.4
108,서울,1973-07-24,24.4,32.9
108,서울,1973-07-25,25.9,32.9
108,서울,1973-07-26,26,32.6
108,서울,1973-07-27,25.2,30.3
108,서울,1973-07-28,23.9,31.9
108,서울,1973-07-29,24,30.4
108,서울,1973-07-30,22.2,30.2
108,서울,1973-07-31,21.5,31.3
108,서울,1973-08-01,22.2,26.7
108,서울,1973-08-02,21.6,26.2
108,서울,1973-08-03,21.9,30.4
108,서울,1973-08-04,22.4,26.1
108,서울,1973-08-05,23.2,27.6
108,서울,1973-08-06,24.8,30.8
108,서울,1973-08-07,23.7,31.1
108,서울,1973-08-08,23.2,31.8
108,서울,1973-08-09,24.3,31.7
108,서울,1973-08-10,24,31.8
108,서울,1973-08-11,24,31.6
108,서울,1973-08-12,22.5,31.9
108,서울,1973-08-13,22.8,32.4
108,서울,1973-08-14,23,34.3
108,서울,1973-08-15,24.8,34.5
108,서울,1973-08-16,25.3,35.2
108,서울,1973-08-17,23.1,29.4
108,서울,1973-08-18,23.1,29.7
108,서울,1973-08-19,22.3,30.8
108,서울,1973-08-20,22.9,28
108,서울,1973-08-21,24.2,28.9
108,서울,1973-08-22,24,26.8
108,서울,1973-08-23,22,25.1
108,서울,1973-08-24,21.9,28.7
108,서울,1973-08-25,22.9,29.3
108,서울,1973-08-26,22.7,30.4
108,서울,1973-08-27,21.5,30
108,서울,1973-08-28,23.8,27.8
108,서울,1973-08-29,22,28.8
108,서울,1973-08-30,22.5,30.1
108,서울,1973-08-31,21.2,26.2
108,서울,1973-09-01,20.6,24.3
108,서울,1973-09-02,19.2,24.6
108,서울,1973-09-03,17.9,27.2
108,서울,1973-09-04,19.4,25.4
108,서울,1973-09-05,18.5,28.4
108,서울,1973-09-06,19.2,28.1
108,서울,1973-09-07,17.9,28.6
108,서울,1973-09-08,18.9,26.9
108,서울,1973-09-09,17.9,22.6
108,서울,1973-09-10,17.3,23.1
108,서울,1973-09-11,15.2,25.3
108,서울,1973-09-12,14,25.4
108,서울,1973-09-13,17.2,26.4
108,서울,1973-09-14,16.8,26.2
108,서울,1973-09-15,17,27.4
108,서울,1973-09-16,16.5,27.2
108,서울,1973-09-17,17.3,28.1
108,서울,1973-09-18,18.7,26.4
108,서울,1973-09-19,19.2,24.7
108,서울,1973-09-20,18,25.3
108,서울,1973-09-21,16.6,26.2
108,서울,1973-09-22,17.8,26.1
108,서울,1973-09-23,15.9,26.4
108,서울,1973-09-24,17.2,26.9
108,서울,1973-09-25,16.7,23.6
108,서울,1973-09-26,9.3,17.2
108,서울,1973-09-27,8.3,20.6
108,서울,1973-09-28,8.6,21.8
108,서울,1973-09-29,13.6,17.7
108,서울,1973-09-30,14.2,22.7
108,서울,1973-10-01,12.6,23.9
108,서울,1973-10-02,10,18.7
108,서울,1973-10-03,11.6,23.5
108,서울,1973-10-04,16.4,20.8
108,서울,1973-10-05,13.6,16.9
108,서울,1973-10-06,11.9,18
108,서울,1973-10-07,13.2,18.8
108,서울,1973-10-08,9.8,21.1
108,서울,1973-10-09,9.5,21.3
108,서울,1973-10-10,10.7,19.4
108,서울,1973-10-11,11.8,24.9
108,서울,1973-10-12,13.8,21.9
108,서울,1973-10-13,6.8,16.8
108,서울,1973-10-14,3.2,13.9
108,서울,1973-10-15,4,18
108,서울,1973-10-17,7.3,16
108,서울,1973-10-18,3.2,17
108,서울,1973-10-19,6.4,20.2
108,서울,1973-10-20,11.5,16.6
108,서울,1973-10-21,9.8,21.7
108,서울,1973-10-22,7.1,14.8
108,서울,1973-10-23,7,14
108,서울,1973-10-24,6.2,11.8
108,서울,1973-10-25,3.9,12.4
108,서울,1973-10-26,2.2,12.2
108,서울,1973-10-27,9,19.6
108,서울,1973-10-28,8.6,18
108,서울,1973-10-29,5.5,18.1
108,서울,1973-10-30,6.3,19.4
108,서울,1973-10-31,8.7,14.6
108,서울,1973-11-01,7.2,16.9
108,서울,1973-11-02,6.8,15.6
108,서울,1973-11-03,3.9,15
108,서울,1973-11-04,6.4,15.6
108,서울,1973-11-05,4.2,11.9
108,서울,1973-11-06,3.2,13.2
108,서울,1973-11-07,1.9,16
108,서울,1973-11-08,5.9,12.4
108,서울,1973-11-09,7.9,14.8
108,서울,1973-11-10,.6,7.9
108,서울,1973-11-11,-.4,6.7
108,서울,1973-11-12,-.3,9.5
108,서울,1973-11-13,3.4,13.8
108,서울,1973-11-14,5.5,15.4
108,서울,1973-11-15,5.2,13.4
108,서울,1973-11-16,3.4,13.3
108,서울,1973-11-17,-.8,3.6
108,서울,1973-11-18,-3.8,4.2
108,서울,1973-11-19,-5.7,-.6
108,서울,1973-11-20,-7.1,.1
108,서울,1973-11-21,-5.8,2.3
108,서울,1973-11-22,-4.9,3.4
108,서울,1973-11-23,-1.1,10.2
108,서울,1973-11-24,.8,10.8
108,서울,1973-11-25,-3,3.5
108,서울,1973-11-26,-1.6,7.4
108,서울,1973-11-27,-1.8,8.7
108,서울,1973-11-28,-3.2,4.3
108,서울,1973-11-29,-2.2,4.5
108,서울,1973-11-30,-1.9,5.8
108,서울,1973-12-01,-4,6.6
108,서울,1973-12-02,-2.3,10.8
108,서울,1973-12-03,-5.9,-.8
108,서울,1973-12-04,-8.8,-4.5
108,서울,1973-12-05,-9.5,3.2
108,서울,1973-12-06,-8.5,-1.7
108,서울,1973-12-07,-9.8,-2.9
108,서울,1973-12-08,-8.9,1.7
108,서울,1973-12-09,-6.4,3.4
